REGION,TECHNOLOGY,YEAR,VALUE
REGION1,HRNGCHPH3,2028,0.35555
REGION1,HRNGCHPH3,2029,0.35555
REGION1,HRNGCHPH3,2030,0.35555
REGION1,HRNGCHPH3,2031,0.351
REGION1,HRNGCHPH3,2032,0.351
REGION1,HRNGCHPH3,2033,0.351
REGION1,HRNGCHPH3,2034,0.26
REGION1,HRNGCHPH3,2035,0.26
REGION1,HRNGCHPH3,2036,0.26
REGION1,HRNGCHPH3,2037,0.26
REGION1,HRNGCHPH3,2038,0.26
REGION1,HRNGCHPH3,2039,0.26
REGION1,HRNGCHPH3,2040,0
REGION1,HRNGCHPH3,2041,0
REGION1,HRNGCHPH3,2042,0
REGION1,HRNGCHPH3,2043,0
REGION1,HRNGCHPH3,2044,0
REGION1,HRNGCHPH3,2045,0
REGION1,HRNGCHPH3,2046,0
REGION1,HRNGCHPH3,2047,0
REGION1,HRNGCHPH3,2048,0
REGION1,HRNGCHPH3,2049,0
REGION1,HRNGCHPH3,2050,0
REGION1,HRNGCHPH3,2051,0
REGION1,HRNGCHPH3,2052,0
REGION1,HRNGCHPH3,2053,0
REGION1,HRNGCHPH3,2054,0
REGION1,HRNGCHPH3,2055,0
REGION1,HRNGCHPH3,2056,0
REGION1,HRNGCHPH3,2057,0
REGION1,HRNGCHPH3,2058,0
REGION1,HRNGCHPH3,2059,0
REGION1,HRNGCHPH3,2060,0
REGION1,HRNGGCPH2,2015,0.01755
REGION1,HRNGGCPH2,2016,0.01755
REGION1,HRNGGCPH2,2017,0.01755
REGION1,HRNGGCPH2,2018,0.01755
REGION1,HRNGGCPH2,2019,0.01755
REGION1,HRNGGCPH2,2020,0.01755
REGION1,HRNGGCPH2,2021,0.01755
REGION1,HRNGGCPH2,2022,0.01755
REGION1,HRNGGCPH2,2023,0.01755
REGION1,HRNGGCPH2,2024,0
REGION1,HRNGGCPH2,2025,0
REGION1,HRNGGCPH2,2026,0
REGION1,HRNGGCPH2,2027,0
REGION1,HRNGGCPH2,2028,0
REGION1,HRNGGCPH2,2029,0
REGION1,HRNGGCPH2,2030,0
REGION1,HRNGGCPH2,2031,0
REGION1,HRNGGCPH2,2032,0
REGION1,HRNGGCPH2,2033,0
REGION1,HRNGGCPH2,2034,0
REGION1,HRNGGCPH2,2035,0
REGION1,HRNGGCPH2,2036,0
REGION1,HRNGGCPH2,2037,0
REGION1,HRNGGCPH2,2038,0
REGION1,HRNGGCPH2,2039,0
REGION1,HRNGGCPH2,2040,0
REGION1,HRNGGCPH2,2041,0
REGION1,HRNGGCPH2,2042,0
REGION1,HRNGGCPH2,2043,0
REGION1,HRNGGCPH2,2044,0
REGION1,HRNGGCPH2,2045,0
REGION1,HRNGGCPH2,2046,0
REGION1,HRNGGCPH2,2047,0
REGION1,HRNGGCPH2,2048,0
REGION1,HRNGGCPH2,2049,0
REGION1,HRNGGCPH2,2050,0
REGION1,HRNGGCPH2,2051,0
REGION1,HRNGGCPH2,2052,0
REGION1,HRNGGCPH2,2053,0
REGION1,HRNGGCPH2,2054,0
REGION1,HRNGGCPH2,2055,0
REGION1,HRNGGCPH2,2056,0
REGION1,HRNGGCPH2,2057,0
REGION1,HRNGGCPH2,2058,0
REGION1,HRNGGCPH2,2059,0
REGION1,HRNGGCPH2,2060,0
REGION1,HRNGHPPH2,2015,0.0040235
REGION1,HRNGHPPH2,2016,0.0040235
REGION1,HRNGHPPH2,2017,0.0040235
REGION1,HRNGHPPH2,2018,0.0040235
REGION1,HRNGHPPH2,2019,0.0040235
REGION1,HRNGHPPH2,2020,0.0040235
REGION1,HRNGHPPH2,2021,0.0040235
REGION1,HRNGHPPH2,2022,0.0040235
REGION1,HRNGHPPH2,2023,0.0040235
REGION1,HRNGHPPH2,2024,6.50E-05
REGION1,HRNGHPPH2,2025,6.50E-05
REGION1,HRNGHPPH2,2026,6.50E-05
REGION1,HRNGHPPH2,2027,6.50E-05
REGION1,HRNGHPPH2,2028,6.50E-05
REGION1,HRNGHPPH2,2029,6.50E-05
REGION1,HRNGHPPH2,2030,6.50E-05
REGION1,HRNGHPPH2,2031,0
REGION1,HRNGHPPH2,2032,0
REGION1,HRNGHPPH2,2033,0
REGION1,HRNGHPPH2,2034,0
REGION1,HRNGHPPH2,2035,0
REGION1,HRNGHPPH2,2036,0
REGION1,HRNGHPPH2,2037,0
REGION1,HRNGHPPH2,2038,0
REGION1,HRNGHPPH2,2039,0
REGION1,HRNGHPPH2,2040,0
REGION1,HRNGHPPH2,2041,0
REGION1,HRNGHPPH2,2042,0
REGION1,HRNGHPPH2,2043,0
REGION1,HRNGHPPH2,2044,0
REGION1,HRNGHPPH2,2045,0
REGION1,HRNGHPPH2,2046,0
REGION1,HRNGHPPH2,2047,0
REGION1,HRNGHPPH2,2048,0
REGION1,HRNGHPPH2,2049,0
REGION1,HRNGHPPH2,2050,0
REGION1,HRNGHPPH2,2051,0
REGION1,HRNGHPPH2,2052,0
REGION1,HRNGHPPH2,2053,0
REGION1,HRNGHPPH2,2054,0
REGION1,HRNGHPPH2,2055,0
REGION1,HRNGHPPH2,2056,0
REGION1,HRNGHPPH2,2057,0
REGION1,HRNGHPPH2,2058,0
REGION1,HRNGHPPH2,2059,0
REGION1,HRNGHPPH2,2060,0
REGION1,HRSODIFH1,2015,3.00E-05
REGION1,HRSODIFH1,2016,3.00E-05
REGION1,HRSODIFH1,2017,3.00E-05
REGION1,HRSODIFH1,2018,3.00E-05
REGION1,HRSODIFH1,2019,3.00E-05
REGION1,HRSODIFH1,2020,3.00E-05
REGION1,HRSODIFH1,2021,3.00E-05
REGION1,HRSODIFH1,2022,3.00E-05
REGION1,HRSODIFH1,2023,3.00E-05
REGION1,HRSODIFH1,2024,3.00E-05
REGION1,HRSODIFH1,2025,3.00E-05
REGION1,HRSODIFH1,2026,3.00E-05
REGION1,HRSODIFH1,2027,3.00E-05
REGION1,HRSODIFH1,2028,3.00E-05
REGION1,HRSODIFH1,2029,3.00E-05
REGION1,HRSODIFH1,2030,3.00E-05
REGION1,HRSODIFH1,2031,3.00E-05
REGION1,HRSODIFH1,2032,3.00E-05
REGION1,HRSODIFH1,2033,3.00E-05
REGION1,HRSODIFH1,2034,3.00E-05
REGION1,HRSODIFH1,2035,3.00E-05
REGION1,HRSODIFH1,2036,0
REGION1,HRSODIFH1,2037,0
REGION1,HRSODIFH1,2038,0
REGION1,HRSODIFH1,2039,0
REGION1,HRSODIFH1,2040,0
REGION1,HRSODIFH1,2041,0
REGION1,HRSODIFH1,2042,0
REGION1,HRSODIFH1,2043,0
REGION1,HRSODIFH1,2044,0
REGION1,HRSODIFH1,2045,0
REGION1,HRSODIFH1,2046,0
REGION1,HRSODIFH1,2047,0
REGION1,HRSODIFH1,2048,0
REGION1,HRSODIFH1,2049,0
REGION1,HRSODIFH1,2050,0
REGION1,HRSODIFH1,2051,0
REGION1,HRSODIFH1,2052,0
REGION1,HRSODIFH1,2053,0
REGION1,HRSODIFH1,2054,0
REGION1,HRSODIFH1,2055,0
REGION1,HRSODIFH1,2056,0
REGION1,HRSODIFH1,2057,0
REGION1,HRSODIFH1,2058,0
REGION1,HRSODIFH1,2059,0
REGION1,HRSODIFH1,2060,0
REGION1,HRSOUTPH2,2015,0.04797
REGION1,HRSOUTPH2,2016,0.04797
REGION1,HRSOUTPH2,2017,0.04797
REGION1,HRSOUTPH2,2018,0.04797
REGION1,HRSOUTPH2,2019,0.04797
REGION1,HRSOUTPH2,2020,0.04797
REGION1,HRSOUTPH2,2021,0.04797
REGION1,HRSOUTPH2,2022,0.04797
REGION1,HRSOUTPH2,2023,0.04797
REGION1,HRSOUTPH2,2024,0.04797
REGION1,HRSOUTPH2,2025,0.04797
REGION1,HRSOUTPH2,2026,0.04797
REGION1,HRSOUTPH2,2027,0.04797
REGION1,HRSOUTPH2,2028,0.04797
REGION1,HRSOUTPH2,2029,0.04797
REGION1,HRSOUTPH2,2030,0.04797
REGION1,HRSOUTPH2,2031,0.04797
REGION1,HRSOUTPH2,2032,0.04797
REGION1,HRSOUTPH2,2033,0.04797
REGION1,HRSOUTPH2,2034,0.04797
REGION1,HRSOUTPH2,2035,0.04797
REGION1,HRSOUTPH2,2036,0.048
REGION1,HRSOUTPH2,2037,0.044
REGION1,HRSOUTPH2,2038,0.029
REGION1,HRSOUTPH2,2039,0.015
REGION1,HRSOUTPH2,2040,0
REGION1,HRSOUTPH2,2041,0
REGION1,HRSOUTPH2,2042,0
REGION1,HRSOUTPH2,2043,0
REGION1,HRSOUTPH2,2044,0
REGION1,HRSOUTPH2,2045,0
REGION1,HRSOUTPH2,2046,0
REGION1,HRSOUTPH2,2047,0
REGION1,HRSOUTPH2,2048,0
REGION1,HRSOUTPH2,2049,0
REGION1,HRSOUTPH2,2050,0
REGION1,HRSOUTPH2,2051,0
REGION1,HRSOUTPH2,2052,0
REGION1,HRSOUTPH2,2053,0
REGION1,HRSOUTPH2,2054,0
REGION1,HRSOUTPH2,2055,0
REGION1,HRSOUTPH2,2056,0
REGION1,HRSOUTPH2,2057,0
REGION1,HRSOUTPH2,2058,0
REGION1,HRSOUTPH2,2059,0
REGION1,HRSOUTPH2,2060,0
REGION1,HRWIONPH3,2015,0.4639
REGION1,HRWIONPH3,2016,0.4639
REGION1,HRWIONPH3,2017,0.4639
REGION1,HRWIONPH3,2018,0.4639
REGION1,HRWIONPH3,2019,0.4639
REGION1,HRWIONPH3,2020,0.4639
REGION1,HRWIONPH3,2021,0.4639
REGION1,HRWIONPH3,2022,0.4639
REGION1,HRWIONPH3,2023,0.4639
REGION1,HRWIONPH3,2024,0.4639
REGION1,HRWIONPH3,2025,0.4639
REGION1,HRWIONPH3,2026,0.4639
REGION1,HRWIONPH3,2027,0.4639
REGION1,HRWIONPH3,2028,0.4639
REGION1,HRWIONPH3,2029,0.45795
REGION1,HRWIONPH3,2030,0.45795
REGION1,HRWIONPH3,2031,0.44605
REGION1,HRWIONPH3,2032,0.44605
REGION1,HRWIONPH3,2033,0.4459
REGION1,HRWIONPH3,2034,0.4359
REGION1,HRWIONPH3,2035,0.3749
REGION1,HRWIONPH3,2036,0.3329
REGION1,HRWIONPH3,2037,0.28365
REGION1,HRWIONPH3,2038,0.1619
REGION1,HRWIONPH3,2039,0.0762
REGION1,HRWIONPH3,2040,0
REGION1,HRWIONPH3,2041,0
REGION1,HRWIONPH3,2042,0
REGION1,HRWIONPH3,2043,0
REGION1,HRWIONPH3,2044,0
REGION1,HRWIONPH3,2045,0
REGION1,HRWIONPH3,2046,0
REGION1,HRWIONPH3,2047,0
REGION1,HRWIONPH3,2048,0
REGION1,HRWIONPH3,2049,0
REGION1,HRWIONPH3,2050,0
REGION1,HRWIONPH3,2051,0
REGION1,HRWIONPH3,2052,0
REGION1,HRWIONPH3,2053,0
REGION1,HRWIONPH3,2054,0
REGION1,HRWIONPH3,2055,0
REGION1,HRWIONPH3,2056,0
REGION1,HRWIONPH3,2057,0
REGION1,HRWIONPH3,2058,0
REGION1,HRWIONPH3,2059,0
REGION1,HRWIONPH3,2060,0
REGION1,HUBFHPFH1,2015,0.020436
REGION1,HUBFHPFH1,2016,0.020436
REGION1,HUBFHPFH1,2017,0.020436
REGION1,HUBFHPFH1,2018,0.020436
REGION1,HUBFHPFH1,2019,0.020436
REGION1,HUBFHPFH1,2020,0.020436
REGION1,HUBFHPFH1,2021,0.020436
REGION1,HUBFHPFH1,2022,0.020436
REGION1,HUBFHPFH1,2023,0.020106
REGION1,HUBFHPFH1,2024,0.017577
REGION1,HUBFHPFH1,2025,0.016917
REGION1,HUBFHPFH1,2026,0.016917
REGION1,HUBFHPFH1,2027,0.014679
REGION1,HUBFHPFH1,2028,0.013007
REGION1,HUBFHPFH1,2029,0.011081
REGION1,HUBFHPFH1,2030,0.006035
REGION1,HUBFHPFH1,2031,0
REGION1,HUBFHPFH1,2032,0
REGION1,HUBFHPFH1,2033,0
REGION1,HUBFHPFH1,2034,0
REGION1,HUBFHPFH1,2035,0
REGION1,HUBFHPFH1,2036,0
REGION1,HUBFHPFH1,2037,0
REGION1,HUBFHPFH1,2038,0
REGION1,HUBFHPFH1,2039,0
REGION1,HUBFHPFH1,2040,0
REGION1,HUBFHPFH1,2041,0
REGION1,HUBFHPFH1,2042,0
REGION1,HUBFHPFH1,2043,0
REGION1,HUBFHPFH1,2044,0
REGION1,HUBFHPFH1,2045,0
REGION1,HUBFHPFH1,2046,0
REGION1,HUBFHPFH1,2047,0
REGION1,HUBFHPFH1,2048,0
REGION1,HUBFHPFH1,2049,0
REGION1,HUBFHPFH1,2050,0
REGION1,HUBFHPFH1,2051,0
REGION1,HUBFHPFH1,2052,0
REGION1,HUBFHPFH1,2053,0
REGION1,HUBFHPFH1,2054,0
REGION1,HUBFHPFH1,2055,0
REGION1,HUBFHPFH1,2056,0
REGION1,HUBFHPFH1,2057,0
REGION1,HUBFHPFH1,2058,0
REGION1,HUBFHPFH1,2059,0
REGION1,HUBFHPFH1,2060,0
REGION1,HUBMSTPH3,2015,0.24613
REGION1,HUBMSTPH3,2016,0.24613
REGION1,HUBMSTPH3,2017,0.24613
REGION1,HUBMSTPH3,2018,0.24613
REGION1,HUBMSTPH3,2019,0.24613
REGION1,HUBMSTPH3,2020,0.19723
REGION1,HUBMSTPH3,2021,0.19723
REGION1,HUBMSTPH3,2022,0.19723
REGION1,HUBMSTPH3,2023,0.19723
REGION1,HUBMSTPH3,2024,0.19723
REGION1,HUBMSTPH3,2025,0.19723
REGION1,HUBMSTPH3,2026,0.19723
REGION1,HUBMSTPH3,2027,0.19723
REGION1,HUBMSTPH3,2028,0.19723
REGION1,HUBMSTPH3,2029,0.19723
REGION1,HUBMSTPH3,2030,0.16463
REGION1,HUBMSTPH3,2031,0.16463
REGION1,HUBMSTPH3,2032,0.16463
REGION1,HUBMSTPH3,2033,0.16463
REGION1,HUBMSTPH3,2034,0.16463
REGION1,HUBMSTPH3,2035,0.16463
REGION1,HUBMSTPH3,2036,0.16463
REGION1,HUBMSTPH3,2037,0.16463
REGION1,HUBMSTPH3,2038,0.16463
REGION1,HUBMSTPH3,2039,0.16463
REGION1,HUBMSTPH3,2040,0.16463
REGION1,HUBMSTPH3,2041,0.16463
REGION1,HUBMSTPH3,2042,0.16463
REGION1,HUBMSTPH3,2043,0.16463
REGION1,HUBMSTPH3,2044,0.07987
REGION1,HUBMSTPH3,2045,0
REGION1,HUBMSTPH3,2046,0
REGION1,HUBMSTPH3,2047,0
REGION1,HUBMSTPH3,2048,0
REGION1,HUBMSTPH3,2049,0
REGION1,HUBMSTPH3,2050,0
REGION1,HUBMSTPH3,2051,0
REGION1,HUBMSTPH3,2052,0
REGION1,HUBMSTPH3,2053,0
REGION1,HUBMSTPH3,2054,0
REGION1,HUBMSTPH3,2055,0
REGION1,HUBMSTPH3,2056,0
REGION1,HUBMSTPH3,2057,0
REGION1,HUBMSTPH3,2058,0
REGION1,HUBMSTPH3,2059,0
REGION1,HUBMSTPH3,2060,0
REGION1,HUCOCHPH3,2015,0.34238
REGION1,HUCOCHPH3,2016,0.34238
REGION1,HUCOCHPH3,2017,0.34238
REGION1,HUCOCHPH3,2018,0.34238
REGION1,HUCOCHPH3,2019,0.34238
REGION1,HUCOCHPH3,2020,0.25599
REGION1,HUCOCHPH3,2021,0.0795
REGION1,HUCOCHPH3,2022,0.07155
REGION1,HUCOCHPH3,2023,0.0424
REGION1,HUCOCHPH3,2024,0.0424
REGION1,HUCOCHPH3,2025,0.0424
REGION1,HUCOCHPH3,2026,0.0424
REGION1,HUCOCHPH3,2027,0.0424
REGION1,HUCOCHPH3,2028,0
REGION1,HUCOCHPH3,2029,0
REGION1,HUCOCHPH3,2030,0
REGION1,HUCOCHPH3,2031,0
REGION1,HUCOCHPH3,2032,0
REGION1,HUCOCHPH3,2033,0
REGION1,HUCOCHPH3,2034,0
REGION1,HUCOCHPH3,2035,0
REGION1,HUCOCHPH3,2036,0
REGION1,HUCOCHPH3,2037,0
REGION1,HUCOCHPH3,2038,0
REGION1,HUCOCHPH3,2039,0
REGION1,HUCOCHPH3,2040,0
REGION1,HUCOCHPH3,2041,0
REGION1,HUCOCHPH3,2042,0
REGION1,HUCOCHPH3,2043,0
REGION1,HUCOCHPH3,2044,0
REGION1,HUCOCHPH3,2045,0
REGION1,HUCOCHPH3,2046,0
REGION1,HUCOCHPH3,2047,0
REGION1,HUCOCHPH3,2048,0
REGION1,HUCOCHPH3,2049,0
REGION1,HUCOCHPH3,2050,0
REGION1,HUCOCHPH3,2051,0
REGION1,HUCOCHPH3,2052,0
REGION1,HUCOCHPH3,2053,0
REGION1,HUCOCHPH3,2054,0
REGION1,HUCOCHPH3,2055,0
REGION1,HUCOCHPH3,2056,0
REGION1,HUCOCHPH3,2057,0
REGION1,HUCOCHPH3,2058,0
REGION1,HUCOCHPH3,2059,0
REGION1,HUCOCHPH3,2060,0
REGION1,HUCOSTPH1,2015,0.556924
REGION1,HUCOSTPH1,2016,0.556924
REGION1,HUCOSTPH1,2017,0.556924
REGION1,HUCOSTPH1,2018,0.556924
REGION1,HUCOSTPH1,2019,0.556924
REGION1,HUCOSTPH1,2020,0.495974
REGION1,HUCOSTPH1,2021,0.125504
REGION1,HUCOSTPH1,2022,0.006519
REGION1,HUCOSTPH1,2023,0
REGION1,HUCOSTPH1,2024,0
REGION1,HUCOSTPH1,2025,0
REGION1,HUCOSTPH1,2026,0
REGION1,HUCOSTPH1,2027,0
REGION1,HUCOSTPH1,2028,0
REGION1,HUCOSTPH1,2029,0
REGION1,HUCOSTPH1,2030,0
