REGION,FUEL,YEAR,VALUE
REGION1,DKHW,2021,19.48892933
REGION1,DKHW,2022,19.59844811
REGION1,DKHW,2023,19.70796689
REGION1,DKHW,2024,19.81748568
REGION1,DKHW,2025,19.92700446
REGION1,DKHW,2026,20.03652324
REGION1,DKHW,2027,20.14604202
REGION1,DKHW,2028,20.2555608
REGION1,DKHW,2029,20.36507958
REGION1,DKHW,2030,20.47459836
REGION1,DKHW,2031,20.58411714
REGION1,DKHW,2032,20.69363592
REGION1,DKHW,2033,20.8031547
REGION1,DKHW,2034,20.91267348
REGION1,DKHW,2035,21.02219226
REGION1,DKHW,2036,21.13171104
REGION1,DKHW,2037,21.24122982
REGION1,DKHW,2038,21.3507486
REGION1,DKHW,2039,21.46026738
REGION1,DKHW,2040,21.56978616
REGION1,DKHW,2041,21.67930494
REGION1,DKHW,2042,21.78882372
REGION1,DKHW,2043,21.8983425
REGION1,DKHW,2044,22.00786128
REGION1,DKHW,2045,22.11738006
REGION1,DKHW,2046,22.22689884
REGION1,DKHW,2047,22.33641762
REGION1,DKHW,2048,22.4459364
REGION1,DKHW,2049,22.55545518
REGION1,DKHW,2050,22.66497397
REGION1,DKHW,2051,22.77449275
REGION1,DKHW,2052,22.88401153
REGION1,DKHW,2053,22.99353031
REGION1,DKHW,2054,23.10304909
REGION1,DKHW,2055,23.21256787
REGION1,DKHW,2056,23.32208665
REGION1,DKHW,2057,23.43160543
REGION1,DKHW,2058,23.54112421
REGION1,DKHW,2059,23.65064299
REGION1,DKHW,2060,23.76016177
REGION1,DKHS,2015,139.2722128
REGION1,DKHS,2016,138.0613667
REGION1,DKHS,2017,136.8505205
REGION1,DKHS,2018,135.6396744
REGION1,DKHS,2019,134.4288283
REGION1,DKHS,2020,133.2179822
REGION1,DKHS,2021,131.8181519
REGION1,DKHS,2022,130.4183217
REGION1,DKHS,2023,129.0184914
REGION1,DKHS,2024,127.6186611
REGION1,DKHS,2025,126.2188309
REGION1,DKHS,2026,124.8190006
REGION1,DKHS,2027,123.4191704
REGION1,DKHS,2028,122.0193401
REGION1,DKHS,2029,120.6195098
REGION1,DKHS,2030,119.2196796
REGION1,DKHS,2031,117.8198493
REGION1,DKHS,2032,116.420019
REGION1,DKHS,2033,115.0201888
REGION1,DKHS,2034,113.6203585
REGION1,DKHS,2035,112.2205282
REGION1,DKHS,2036,110.820698
REGION1,DKHS,2037,109.4208677
REGION1,DKHS,2038,108.0210374
REGION1,DKHS,2039,106.6212072
REGION1,DKHS,2040,105.2213769
REGION1,DKHS,2041,103.8215467
REGION1,DKHS,2042,102.4217164
REGION1,DKHS,2043,101.0218861
REGION1,DKHS,2044,99.62205586
REGION1,DKHS,2045,98.2222256
REGION1,DKHS,2046,96.82239534
REGION1,DKHS,2047,95.42256507
REGION1,DKHS,2048,94.02273481
REGION1,DKHS,2049,92.62290454
REGION1,DKHS,2050,91.22307428
REGION1,DKHS,2051,89.82324402
REGION1,DKHS,2052,88.42341375
REGION1,DKHS,2053,87.02358349
REGION1,DKHS,2054,85.62375322
REGION1,DKHS,2055,84.22392296
REGION1,DKHS,2056,82.8240927
REGION1,DKHS,2057,81.42426243
REGION1,DKHS,2058,80.02443217
REGION1,DKHS,2059,78.6246019
REGION1,DKHS,2060,77.22477164
REGION1,DKHP,2015,42.91612499
REGION1,DKHP,2016,43.50663161
REGION1,DKHP,2017,44.09713824
REGION1,DKHP,2018,44.68764487
REGION1,DKHP,2019,45.2781515
REGION1,DKHP,2020,45.86865812
REGION1,DKHP,2021,46.50950525
REGION1,DKHP,2022,47.15035238
REGION1,DKHP,2023,47.79119951
REGION1,DKHP,2024,48.43204664
REGION1,DKHP,2025,49.07289377
REGION1,DKHP,2026,49.7137409
REGION1,DKHP,2027,50.35458803
REGION1,DKHP,2028,50.99543517
REGION1,DKHP,2029,51.6362823
REGION1,DKHP,2030,52.27712943
REGION1,DKHP,2031,52.91797656
REGION1,DKHP,2032,53.55882369
REGION1,DKHP,2033,54.19967082
REGION1,DKHP,2034,54.84051795
REGION1,DKHP,2035,55.48136508
REGION1,DKHP,2036,56.12221221
REGION1,DKHP,2037,56.76305934
REGION1,DKHP,2038,57.40390647
REGION1,DKHP,2039,58.0447536
REGION1,DKHP,2040,58.68560073
REGION1,DKHP,2041,59.32644786
REGION1,DKHP,2042,59.96729499
REGION1,DKHP,2043,60.60814212
REGION1,DKHP,2044,61.24898925
REGION1,DKHP,2045,61.88983638
REGION1,DKHP,2046,62.53068351
REGION1,DKHP,2047,63.17153064
REGION1,DKHP,2048,63.81237777
REGION1,DKHP,2049,64.4532249
REGION1,DKHP,2050,65.09407203
REGION1,DKHP,2051,65.73491916
REGION1,DKHP,2052,66.37576629
REGION1,DKHP,2053,67.01661342
REGION1,DKHP,2054,67.65746055
REGION1,DKHP,2055,68.29830768
REGION1,DKHP,2056,68.93915481
REGION1,DKHP,2057,69.58000194
REGION1,DKHP,2058,70.22084907
REGION1,DKHP,2059,70.8616962
REGION1,DKHP,2060,71.50254334
REGION1,DKCP,2015,28.2326562
REGION1,DKCP,2016,28.99613922
REGION1,DKCP,2017,29.75962225
REGION1,DKCP,2018,30.52310527
REGION1,DKCP,2019,31.28658829
REGION1,DKCP,2020,32.05007131
REGION1,DKCP,2021,32.08784355
REGION1,DKCP,2022,32.12561578
REGION1,DKCP,2023,32.16338801
REGION1,DKCP,2024,32.20116025
REGION1,DKCP,2025,32.23893248
REGION1,DKCP,2026,32.27670471
REGION1,DKCP,2027,32.31447694
REGION1,DKCP,2028,32.35224918
REGION1,DKCP,2029,32.39002141
REGION1,DKCP,2030,32.42779364
REGION1,DKCP,2031,32.46556588
REGION1,DKCP,2032,32.50333811
REGION1,DKCP,2033,32.54111034
REGION1,DKCP,2034,32.57888258
REGION1,DKCP,2035,32.61665481
REGION1,DKCP,2036,32.65442704
REGION1,DKCP,2037,32.69219928
REGION1,DKCP,2038,32.72997151
REGION1,DKCP,2039,32.76774374
REGION1,DKCP,2040,32.80551597
REGION1,DKCP,2041,32.84328821
REGION1,DKCP,2042,32.88106044
REGION1,DKCP,2043,32.91883267
REGION1,DKCP,2044,32.95660491
REGION1,DKCP,2045,32.99437714
REGION1,DKCP,2046,33.03214937
REGION1,DKCP,2047,33.06992161
REGION1,DKCP,2048,33.10769384
REGION1,DKCP,2049,33.14546607
REGION1,DKCP,2050,33.18323831
REGION1,DKCP,2051,33.22101054
REGION1,DKCP,2052,33.25878277
REGION1,DKCP,2053,33.296555
REGION1,DKCP,2054,33.33432724
REGION1,DKCP,2055,33.37209947
REGION1,DKCP,2056,33.4098717
REGION1,DKCP,2057,33.44764394
REGION1,DKCP,2058,33.48541617
REGION1,DKCP,2059,33.5231884
REGION1,DKCP,2060,33.56096064
REGION1,DKCS,2015,1.720837115
REGION1,DKCS,2016,1.810980551
REGION1,DKCS,2017,1.901123987
REGION1,DKCS,2018,1.991267423
REGION1,DKCS,2019,2.081410859
REGION1,DKCS,2020,2.171554295
REGION1,DKCS,2021,2.286860089
REGION1,DKCS,2022,2.402165884
REGION1,DKCS,2023,2.517471678
REGION1,DKCS,2024,2.632777473
REGION1,DKCS,2025,2.748083268
REGION1,DKCS,2026,2.863389062
REGION1,DKCS,2027,2.978694857
REGION1,DKCS,2028,3.094000652
REGION1,DKCS,2029,3.209306446
REGION1,DKCS,2030,3.324612241
REGION1,DKCS,2031,3.439918035
REGION1,DKCS,2032,3.55522383
REGION1,DKCS,2033,3.670529625
REGION1,DKCS,2034,3.785835419
REGION1,DKCS,2035,3.901141214
REGION1,DKCS,2036,4.016447008
REGION1,DKCS,2037,4.131752803
REGION1,DKCS,2038,4.247058598
REGION1,DKCS,2039,4.362364392
REGION1,DKCS,2040,4.477670187
REGION1,DKCS,2041,4.592975982
REGION1,DKCS,2042,4.708281776
REGION1,DKCS,2043,4.823587571
REGION1,DKCS,2044,4.938893365
REGION1,DKCS,2045,5.05419916
REGION1,DKCS,2046,5.169504955
REGION1,DKCS,2047,5.284810749
REGION1,DKCS,2048,5.400116544
REGION1,DKCS,2049,5.515422339
REGION1,DKCS,2050,5.630728133
REGION1,DKCS,2051,5.746033928
REGION1,DKCS,2052,5.861339722
REGION1,DKCS,2053,5.976645517
REGION1,DKCS,2054,6.091951312
REGION1,DKCS,2055,6.207257106
REGION1,DKCS,2056,6.322562901
REGION1,DKCS,2057,6.437868695
REGION1,DKCS,2058,6.55317449
REGION1,DKCS,2059,6.668480285
REGION1,DKCS,2060,6.783786079
REGION1,EEHW,2015,2.408746932
REGION1,EEHW,2016,2.397945206
REGION1,EEHW,2017,2.38714348
REGION1,EEHW,2018,2.376341754
REGION1,EEHW,2019,2.365540028
REGION1,EEHW,2020,2.354738302
REGION1,EEHW,2021,2.349731166
REGION1,EEHW,2022,2.34472403
REGION1,EEHW,2023,2.339716894
REGION1,EEHW,2024,2.334709758
REGION1,EEHW,2025,2.329702622
REGION1,EEHW,2026,2.324695486
REGION1,EEHW,2027,2.31968835
REGION1,EEHW,2028,2.314681214
REGION1,EEHW,2029,2.309674078
REGION1,EEHW,2030,2.304666942
REGION1,EEHW,2031,2.299659806
REGION1,EEHW,2032,2.294652671
REGION1,EEHW,2033,2.289645535
REGION1,EEHW,2034,2.284638399
REGION1,EEHW,2035,2.279631263
REGION1,EEHW,2036,2.274624127
REGION1,EEHW,2037,2.269616991
REGION1,EEHW,2038,2.264609855
REGION1,EEHW,2039,2.259602719
REGION1,EEHW,2040,2.254595583
REGION1,EEHW,2041,2.249588447
REGION1,EEHW,2042,2.244581311
REGION1,EEHW,2043,2.239574175
REGION1,EEHW,2044,2.234567039
REGION1,EEHW,2045,2.229559903
REGION1,EEHW,2046,2.224552767
REGION1,EEHW,2047,2.219545631
REGION1,EEHW,2048,2.214538496
REGION1,EEHW,2049,2.20953136
REGION1,EEHW,2050,2.204524224
REGION1,EEHW,2051,2.199517088
REGION1,EEHW,2052,2.194509952
REGION1,EEHW,2053,2.189502816
REGION1,EEHW,2054,2.18449568
REGION1,EEHW,2055,2.179488544
REGION1,EEHW,2056,2.174481408
REGION1,EEHW,2057,2.169474272
REGION1,EEHW,2058,2.164467136
REGION1,EEHW,2059,2.15946
REGION1,EEHW,2060,2.154452864
REGION1,EEHS,2015,35.31443661
REGION1,EEHS,2016,34.71144163
REGION1,EEHS,2017,34.10844666
REGION1,EEHS,2018,33.50545168
REGION1,EEHS,2019,32.90245671
REGION1,EEHS,2020,32.29946173
REGION1,EEHS,2021,31.81473874
REGION1,EEHS,2022,31.33001574
REGION1,EEHS,2023,30.84529274
REGION1,EEHS,2024,30.36056975
REGION1,EEHS,2025,29.87584675
REGION1,EEHS,2026,29.39112375
REGION1,EEHS,2027,28.90640075
REGION1,EEHS,2028,28.42167776
REGION1,EEHS,2029,27.93695476
REGION1,EEHS,2030,27.45223176
REGION1,EEHS,2031,26.96750877
REGION1,EEHS,2032,26.48278577
REGION1,EEHS,2033,25.99806277
REGION1,EEHS,2034,25.51333977
REGION1,EEHS,2035,25.02861678
REGION1,EEHS,2036,24.54389378
REGION1,EEHS,2037,24.05917078
REGION1,EEHS,2038,23.57444779
REGION1,EEHS,2039,23.08972479
REGION1,EEHS,2040,22.60500179
REGION1,EEHS,2041,22.1202788
REGION1,EEHS,2042,21.6355558
REGION1,EEHS,2043,21.1508328
REGION1,EEHS,2044,20.6661098
REGION1,EEHS,2045,20.18138681
REGION1,EEHS,2046,19.69666381
REGION1,EEHS,2047,19.21194081
REGION1,EEHS,2048,18.72721782
REGION1,EEHS,2049,18.24249482
REGION1,EEHS,2050,17.75777182
REGION1,EEHS,2051,17.27304882
REGION1,EEHS,2052,16.78832583
REGION1,EEHS,2053,16.30360283
REGION1,EEHS,2054,15.81887983
REGION1,EEHS,2055,15.33415684
REGION1,EEHS,2056,14.84943384
REGION1,EEHS,2057,14.36471084
REGION1,EEHS,2058,13.87998784
REGION1,EEHS,2059,13.39526485
REGION1,EEHS,2060,12.91054185
REGION1,EEHP,2015,10.06315858
REGION1,EEHP,2016,10.29584342
REGION1,EEHP,2017,10.52852827
REGION1,EEHP,2018,10.76121311
REGION1,EEHP,2019,10.99389796
REGION1,EEHP,2020,11.2265828
REGION1,EEHP,2021,11.37133125
REGION1,EEHP,2022,11.51607969
REGION1,EEHP,2023,11.66082814
REGION1,EEHP,2024,11.80557658
REGION1,EEHP,2025,11.95032502
REGION1,EEHP,2026,12.09507347
REGION1,EEHP,2027,12.23982191
REGION1,EEHP,2028,12.38457035
REGION1,EEHP,2029,12.5293188
REGION1,EEHP,2030,12.67406724
REGION1,EEHP,2031,12.81881569
REGION1,EEHP,2032,12.96356413
REGION1,EEHP,2033,13.10831257
REGION1,EEHP,2034,13.25306102
REGION1,EEHP,2035,13.39780946
REGION1,EEHP,2036,13.54255791
REGION1,EEHP,2037,13.68730635
REGION1,EEHP,2038,13.83205479
REGION1,EEHP,2039,13.97680324
REGION1,EEHP,2040,14.12155168
REGION1,EEHP,2041,14.26630012
REGION1,EEHP,2042,14.41104857
REGION1,EEHP,2043,14.55579701
REGION1,EEHP,2044,14.70054546
REGION1,EEHP,2045,14.8452939
REGION1,EEHP,2046,14.99004234
REGION1,EEHP,2047,15.13479079
REGION1,EEHP,2048,15.27953923
REGION1,EEHP,2049,15.42428768
REGION1,EEHP,2050,15.56903612
REGION1,EEHP,2051,15.71378456
REGION1,EEHP,2052,15.85853301
REGION1,EEHP,2053,16.00328145
REGION1,EEHP,2054,16.14802989
REGION1,EEHP,2055,16.29277834
REGION1,EEHP,2056,16.43752678
REGION1,EEHP,2057,16.58227523
REGION1,EEHP,2058,16.72702367
REGION1,EEHP,2059,16.87177211
REGION1,EEHP,2060,17.01652056
REGION1,EECP,2015,2.886464433
REGION1,EECP,2016,2.757536808
REGION1,EECP,2017,2.628609183
REGION1,EECP,2018,2.499681559
REGION1,EECP,2019,2.370753934
REGION1,EECP,2020,2.241826309
REGION1,EECP,2021,2.24827794
REGION1,EECP,2022,2.254729571
REGION1,EECP,2023,2.261181203
REGION1,EECP,2024,2.267632834
REGION1,EECP,2025,2.274084465
REGION1,EECP,2026,2.280536096
REGION1,EECP,2027,2.286987728
REGION1,EECP,2028,2.293439359
REGION1,EECP,2029,2.29989099
REGION1,EECP,2030,2.306342621
REGION1,EECP,2031,2.312794253
REGION1,EECP,2032,2.319245884
REGION1,EECP,2033,2.325697515
REGION1,EECP,2034,2.332149146
REGION1,EECP,2035,2.338600778
REGION1,EECP,2036,2.345052409
REGION1,EECP,2037,2.35150404
REGION1,EECP,2038,2.357955671
REGION1,EECP,2039,2.364407303
REGION1,EECP,2040,2.370858934
REGION1,EECP,2041,2.377310565
REGION1,EECP,2042,2.383762196
REGION1,EECP,2043,2.390213828
REGION1,EECP,2044,2.396665459
REGION1,EECP,2045,2.40311709
REGION1,EECP,2046,2.409568721
REGION1,EECP,2047,2.416020353
REGION1,EECP,2048,2.422471984
REGION1,EECP,2049,2.428923615
REGION1,EECP,2050,2.435375247
REGION1,EECP,2051,2.441826878
REGION1,EECP,2052,2.448278509
REGION1,EECP,2053,2.45473014
REGION1,EECP,2054,2.461181772
REGION1,EECP,2055,2.467633403
REGION1,EECP,2056,2.474085034
REGION1,EECP,2057,2.480536665
REGION1,EECP,2058,2.486988297
REGION1,EECP,2059,2.493439928
REGION1,EECP,2060,2.499891559
REGION1,EECS,2015,1.220031038
REGION1,EECS,2016,1.277493711
REGION1,EECS,2017,1.334956385
REGION1,EECS,2018,1.392419059
REGION1,EECS,2019,1.449881732
REGION1,EECS,2020,1.507344406
REGION1,EECS,2021,1.563781871
REGION1,EECS,2022,1.620219336
REGION1,EECS,2023,1.676656801
REGION1,EECS,2024,1.733094267
REGION1,EECS,2025,1.789531732
REGION1,EECS,2026,1.845969197
REGION1,EECS,2027,1.902406662
REGION1,EECS,2028,1.958844127
REGION1,EECS,2029,2.015281592
REGION1,EECS,2030,2.071719058
REGION1,EECS,2031,2.128156523
REGION1,EECS,2032,2.184593988
REGION1,EECS,2033,2.241031453
REGION1,EECS,2034,2.297468918
REGION1,EECS,2035,2.353906383
REGION1,EECS,2036,2.410343848
REGION1,EECS,2037,2.466781314
REGION1,EECS,2038,2.523218779
REGION1,EECS,2039,2.579656244
REGION1,EECS,2040,2.636093709
REGION1,EECS,2041,2.692531174
REGION1,EECS,2042,2.748968639
REGION1,EECS,2043,2.805406104
REGION1,EECS,2044,2.86184357
REGION1,EECS,2045,2.918281035
REGION1,EECS,2046,2.9747185
REGION1,EECS,2047,3.031155965
REGION1,EECS,2048,3.08759343
REGION1,EECS,2049,3.144030895
REGION1,EECS,2050,3.200468361
REGION1,EECS,2051,3.256905826
REGION1,EECS,2052,3.313343291
REGION1,EECS,2053,3.369780756
REGION1,EECS,2054,3.426218221
REGION1,EECS,2055,3.482655686
REGION1,EECS,2056,3.539093151
REGION1,EECS,2057,3.595530617
REGION1,EECS,2058,3.651968082
REGION1,EECS,2059,3.708405547
REGION1,EECS,2060,3.764843012
REGION1,FIHW,2015,13.25596319
REGION1,FIHW,2016,13.31297801
REGION1,FIHW,2017,13.36999283
REGION1,FIHW,2018,13.42700765
REGION1,FIHW,2019,13.48402248
REGION1,FIHW,2020,13.5410373
REGION1,FIHW,2021,13.55246627
REGION1,FIHW,2022,13.56389525
REGION1,FIHW,2023,13.57532422
REGION1,FIHW,2024,13.5867532
REGION1,FIHW,2025,13.59818217
REGION1,FIHW,2026,13.60961115
REGION1,FIHW,2027,13.62104012
REGION1,FIHW,2028,13.6324691
REGION1,FIHW,2029,13.64389807
REGION1,FIHW,2030,13.65532705
REGION1,FIHW,2031,13.66675602
REGION1,FIHW,2032,13.678185
REGION1,FIHW,2033,13.68961397
REGION1,FIHW,2034,13.70104295
REGION1,FIHW,2035,13.71247192
REGION1,FIHW,2036,13.7239009
REGION1,FIHW,2037,13.73532987
REGION1,FIHW,2038,13.74675885
REGION1,FIHW,2039,13.75818782
REGION1,FIHW,2040,13.7696168
REGION1,FIHW,2041,13.78104577
REGION1,FIHW,2042,13.79247475
REGION1,FIHW,2043,13.80390372
REGION1,FIHW,2044,13.8153327
REGION1,FIHW,2045,13.82676167
REGION1,FIHW,2046,13.83819065
REGION1,FIHW,2047,13.84961962
REGION1,FIHW,2048,13.86104859
REGION1,FIHW,2049,13.87247757
REGION1,FIHW,2050,13.88390654
REGION1,FIHW,2051,13.89533552
REGION1,FIHW,2052,13.90676449
REGION1,FIHW,2053,13.91819347
REGION1,FIHW,2054,13.92962244
REGION1,FIHW,2055,13.94105142
REGION1,FIHW,2056,13.95248039
REGION1,FIHW,2057,13.96390937
REGION1,FIHW,2058,13.97533834
REGION1,FIHW,2059,13.98676732
REGION1,FIHW,2060,13.99819629
REGION1,FIHS,2015,274.1529915
REGION1,FIHS,2016,272.7663428
REGION1,FIHS,2017,271.3796941
REGION1,FIHS,2018,269.9930454
REGION1,FIHS,2019,268.6063967
REGION1,FIHS,2020,267.219748
REGION1,FIHS,2021,266.0958942
REGION1,FIHS,2022,264.9720404
REGION1,FIHS,2023,263.8481866
REGION1,FIHS,2024,262.7243328
REGION1,FIHS,2025,261.600479
REGION1,FIHS,2026,260.4766252
REGION1,FIHS,2027,259.3527714
REGION1,FIHS,2028,258.2289176
REGION1,FIHS,2029,257.1050638
REGION1,FIHS,2030,255.98121
REGION1,FIHS,2031,254.8573562
REGION1,FIHS,2032,253.7335024
REGION1,FIHS,2033,252.6096486
REGION1,FIHS,2034,251.4857947
REGION1,FIHS,2035,250.3619409
REGION1,FIHS,2036,249.2380871
REGION1,FIHS,2037,248.1142333
REGION1,FIHS,2038,246.9903795
REGION1,FIHS,2039,245.8665257
REGION1,FIHS,2040,244.7426719
REGION1,FIHS,2041,243.6188181
REGION1,FIHS,2042,242.4949643
REGION1,FIHS,2043,241.3711105
REGION1,FIHS,2044,240.2472567
REGION1,FIHS,2045,239.1234029
REGION1,FIHS,2046,237.9995491
REGION1,FIHS,2047,236.8756953
REGION1,FIHS,2048,235.7518415
REGION1,FIHS,2049,234.6279877
REGION1,FIHS,2050,233.5041339
REGION1,FIHS,2051,232.3802801
REGION1,FIHS,2052,231.2564262
REGION1,FIHS,2053,230.1325724
REGION1,FIHS,2054,229.0087186
REGION1,FIHS,2055,227.8848648
REGION1,FIHS,2056,226.761011
REGION1,FIHS,2057,225.6371572
REGION1,FIHS,2058,224.5133034
REGION1,FIHS,2059,223.3894496
REGION1,FIHS,2060,222.2655958
REGION1,FIHP,2015,189.3605416
REGION1,FIHP,2016,190.6880487
REGION1,FIHP,2017,192.0155559
REGION1,FIHP,2018,193.343063
REGION1,FIHP,2019,194.6705701
REGION1,FIHP,2020,195.9980773
REGION1,FIHP,2021,197.7080465
REGION1,FIHP,2022,199.4180157
REGION1,FIHP,2023,201.1279849
REGION1,FIHP,2024,202.8379541
REGION1,FIHP,2025,204.5479233
REGION1,FIHP,2026,206.2578925
REGION1,FIHP,2027,207.9678617
REGION1,FIHP,2028,209.6778309
REGION1,FIHP,2029,211.3878001
REGION1,FIHP,2030,213.0977693
REGION1,FIHP,2031,214.8077385
REGION1,FIHP,2032,216.5177078
REGION1,FIHP,2033,218.227677
REGION1,FIHP,2034,219.9376462
REGION1,FIHP,2035,221.6476154
REGION1,FIHP,2036,223.3575846
REGION1,FIHP,2037,225.0675538
REGION1,FIHP,2038,226.777523
REGION1,FIHP,2039,228.4874922
REGION1,FIHP,2040,230.1974614
REGION1,FIHP,2041,231.9074306
REGION1,FIHP,2042,233.6173998
REGION1,FIHP,2043,235.327369
REGION1,FIHP,2044,237.0373382
REGION1,FIHP,2045,238.7473074
REGION1,FIHP,2046,240.4572766
REGION1,FIHP,2047,242.1672458
REGION1,FIHP,2048,243.877215
REGION1,FIHP,2049,245.5871842
REGION1,FIHP,2050,247.2971534
REGION1,FIHP,2051,249.0071226
REGION1,FIHP,2052,250.7170919
REGION1,FIHP,2053,252.4270611
REGION1,FIHP,2054,254.1370303
REGION1,FIHP,2055,255.8469995
REGION1,FIHP,2056,257.5569687
REGION1,FIHP,2057,259.2669379
REGION1,FIHP,2058,260.9769071
REGION1,FIHP,2059,262.6868763
REGION1,FIHP,2060,264.3968455
REGION1,FICP,2015,27.5495533
REGION1,FICP,2016,27.88021649
REGION1,FICP,2017,28.21087969
REGION1,FICP,2018,28.54154288
REGION1,FICP,2019,28.87220608
REGION1,FICP,2020,29.20286927
REGION1,FICP,2021,29.3295052
REGION1,FICP,2022,29.45614112
REGION1,FICP,2023,29.58277704
REGION1,FICP,2024,29.70941296
REGION1,FICP,2025,29.83604888
REGION1,FICP,2026,29.9626848
REGION1,FICP,2027,30.08932072
REGION1,FICP,2028,30.21595664
REGION1,FICP,2029,30.34259256
REGION1,FICP,2030,30.46922848
REGION1,FICP,2031,30.5958644
REGION1,FICP,2032,30.72250032
REGION1,FICP,2033,30.84913624
REGION1,FICP,2034,30.97577216
REGION1,FICP,2035,31.10240808
REGION1,FICP,2036,31.229044
REGION1,FICP,2037,31.35567992
REGION1,FICP,2038,31.48231585
REGION1,FICP,2039,31.60895177
REGION1,FICP,2040,31.73558769
REGION1,FICP,2041,31.86222361
REGION1,FICP,2042,31.98885953
REGION1,FICP,2043,32.11549545
REGION1,FICP,2044,32.24213137
REGION1,FICP,2045,32.36876729
REGION1,FICP,2046,32.49540321
REGION1,FICP,2047,32.62203913
REGION1,FICP,2048,32.74867505
REGION1,FICP,2049,32.87531097
REGION1,FICP,2050,33.00194689
REGION1,FICP,2051,33.12858281
REGION1,FICP,2052,33.25521873
REGION1,FICP,2053,33.38185465
REGION1,FICP,2054,33.50849057
REGION1,FICP,2055,33.6351265
REGION1,FICP,2056,33.76176242
REGION1,FICP,2057,33.88839834
REGION1,FICP,2058,34.01503426
REGION1,FICP,2059,34.14167018
REGION1,FICP,2060,34.2683061
REGION1,FICS,2015,5.000297085
REGION1,FICS,2016,5.077079977
REGION1,FICS,2017,5.153862869
REGION1,FICS,2018,5.23064576
REGION1,FICS,2019,5.307428652
REGION1,FICS,2020,5.384211544
REGION1,FICS,2021,5.456898673
REGION1,FICS,2022,5.529585803
REGION1,FICS,2023,5.602272932
REGION1,FICS,2024,5.674960061
REGION1,FICS,2025,5.747647191
REGION1,FICS,2026,5.82033432
REGION1,FICS,2027,5.893021449
REGION1,FICS,2028,5.965708579
REGION1,FICS,2029,6.038395708
REGION1,FICS,2030,6.111082838
REGION1,FICS,2031,6.183769967
REGION1,FICS,2032,6.256457096
REGION1,FICS,2033,6.329144226
REGION1,FICS,2034,6.401831355
REGION1,FICS,2035,6.474518484
REGION1,FICS,2036,6.547205614
REGION1,FICS,2037,6.619892743
REGION1,FICS,2038,6.692579872
REGION1,FICS,2039,6.765267002
REGION1,FICS,2040,6.837954131
REGION1,FICS,2041,6.910641261
REGION1,FICS,2042,6.98332839
REGION1,FICS,2043,7.056015519
REGION1,FICS,2044,7.128702649
REGION1,FICS,2045,7.201389778
REGION1,FICS,2046,7.274076907
REGION1,FICS,2047,7.346764037
REGION1,FICS,2048,7.419451166
REGION1,FICS,2049,7.492138295
REGION1,FICS,2050,7.564825425
REGION1,FICS,2051,7.637512554
REGION1,FICS,2052,7.710199684
REGION1,FICS,2053,7.782886813
REGION1,FICS,2054,7.855573942
REGION1,FICS,2055,7.928261072
REGION1,FICS,2056,8.000948201
REGION1,FICS,2057,8.07363533
REGION1,FICS,2058,8.14632246
REGION1,FICS,2059,8.219009589
REGION1,FICS,2060,8.291696718
REGION1,ESHW,2015,125.1351
REGION1,ESHW,2016,125.039898
REGION1,ESHW,2017,124.944697
REGION1,ESHW,2018,124.849495
REGION1,ESHW,2019,124.754293
REGION1,ESHW,2020,124.659092
REGION1,ESHW,2021,124.062355
REGION1,ESHW,2022,123.465619
REGION1,ESHW,2023,122.868882
REGION1,ESHW,2024,122.272146
REGION1,ESHW,2025,121.675409
REGION1,ESHW,2026,121.078673
REGION1,ESHW,2027,120.481936
REGION1,ESHW,2028,119.885199
REGION1,ESHW,2029,119.288463
REGION1,ESHW,2030,118.691726
REGION1,ESHW,2031,118.09499
REGION1,ESHW,2032,117.498253
REGION1,ESHW,2033,116.901517
REGION1,ESHW,2034,116.30478
REGION1,ESHW,2035,115.708044
REGION1,ESHW,2036,115.111307
REGION1,ESHW,2037,114.514571
REGION1,ESHW,2038,113.917834
REGION1,ESHW,2039,113.321098
REGION1,ESHW,2040,112.724361
REGION1,ESHW,2041,112.127625
REGION1,ESHW,2042,111.530888
REGION1,ESHW,2043,110.934152
REGION1,ESHW,2044,110.337415
REGION1,ESHW,2045,109.740679
REGION1,ESHW,2046,109.143942
REGION1,ESHW,2047,108.547206
REGION1,ESHW,2048,107.950469
REGION1,ESHW,2049,107.353732
REGION1,ESHW,2050,106.756996
REGION1,ESHW,2051,106.160259
REGION1,ESHW,2052,105.563523
REGION1,ESHW,2053,104.966786
REGION1,ESHW,2054,104.37005
REGION1,ESHW,2055,103.773313
REGION1,ESHW,2056,103.176577
REGION1,ESHW,2057,102.57984
REGION1,ESHW,2058,101.983104
REGION1,ESHW,2059,101.386367
REGION1,ESHW,2060,100.789631
REGION1,ESHS,2015,314.969631
REGION1,ESHS,2016,316.072217
REGION1,ESHS,2017,317.174804
REGION1,ESHS,2018,318.277391
REGION1,ESHS,2019,319.379977
REGION1,ESHS,2020,320.482564
REGION1,ESHS,2021,320.437803
REGION1,ESHS,2022,320.393042
REGION1,ESHS,2023,320.348281
REGION1,ESHS,2024,320.30352
REGION1,ESHS,2025,320.258759
REGION1,ESHS,2026,320.213998
REGION1,ESHS,2027,320.169237
REGION1,ESHS,2028,320.124476
REGION1,ESHS,2029,320.079715
REGION1,ESHS,2030,320.034954
REGION1,ESHS,2031,319.990193
REGION1,ESHS,2032,319.945432
REGION1,ESHS,2033,319.900671
